Keyword,Video ID,Video Title,Comment Text,Author,Published Date,Like Count
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,You can tell this dude was reading off of a screen XD,@Lamarandteddy,2024-08-26,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,SaaS me bro,@whothefoxcares,2024-06-14,1
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Headache , where is he looking at",@noorahmed9424,2024-06-06,2
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,SAAS SEES SOOS,@Dantalu5,2024-06-02,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,I love this guy&#39;s dialect,@trtl9106,2024-05-30,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Thanks man this was proper thoughtful and professional,@stevengordon2958,2024-05-26,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Great video regardless its kinda sus,@jikol9631,2024-04-19,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"How you record this video , i want to know , looks you are explaining on the glass , please let me know the software",@Soumya-fg3vx,2024-03-28,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,this guy did a good job but IBM needs to buy a teleprompter. What was he looking at????,@jaredtroth,2024-03-21,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,I would like to learn about this technology to be able to sell it to companies ...whre do I start I have excellent sales skills,@weightlossmistress8888,2024-03-17,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,brother the black background drawing on board is absolutely amazing! Both the idea and the video editing!!!!! Hands down.How did you make did setup?,@Laowater,2024-03-01,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Enlightening, thanks from Fiji!",@nickmitchko,2024-01-29,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Very clear and articulate explanation,@severtone263,2024-01-22,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Teleprompter eyes is crazy,@fellowbuffellow,2024-01-15,7
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,How did you slide the SaaS stack 😳,@abedalrawas2656,2024-01-04,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Why does it feel like it&#39;s ai made video👀,@amogh8061,2023-12-27,1
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,where are you looking?,@theblackkaiser5748,2023-12-24,1
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Bro that is one of the smooth and coolest explanation of Saas, thanks from Kazakhstan BROOOOOO!!!!!!!!!!",@WhiteWay-tx9qt,2023-11-27,23
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,USA 🇺🇸,@wan4j4de,2023-11-13,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"No, he flipped the video",@hamadali864,2023-10-31,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Brilliant,@imaknexus,2023-10-10,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,clear and short nice video!,@surfh3r0,2023-09-25,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,It&#39;s super weird that the guy is not looking at the camera. He could have learnt his script instead of reading it given this is a recorded video,@facundosoler2200,2023-09-22,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Very nice video. Professional and easy to understand.,@shacker45,2023-09-21,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Great video. A recommendation, use different color, colorblind people like me, has struggles using such similar color tones. This also apply to other videos for other colleagues on IBM Technology channel. Thanks a lot for all these videos I had learn a lot.",@Rocha_CR,2023-08-30,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Thanks for the explanation. Love the design with the &quot;writing on the screen&quot;. Really good communicator, but a few glimpses towards the camera would make it more appealing. Thanks anyway :-)",@KimberleyWatt-i2g,2023-08-28,5
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,"Nice video, thanks!",@enes0199,2023-08-22,0
SaaS,20QUNgFIrK0,Software as a Service (SaaS) Explained in 5 mins,Killer explanation.  Thanks!,@nickjoseph2711,2023-08-10,1
SaaS,I6Fo_0ABYOM,Kyunki Saas Bhi Kabhi Bahu Thi Today Episode NEW PROMO 6th June 2026,Bas serial me hi achchi hai real life me corrupt hai😮😢,@mdamaan8329,2026-06-05,1
SaaS,I6Fo_0ABYOM,Kyunki Saas Bhi Kabhi Bahu Thi Today Episode NEW PROMO 6th June 2026,i think both win,@MadhuraDalvi-b8j,2026-06-05,2
SaaS,I6Fo_0ABYOM,Kyunki Saas Bhi Kabhi Bahu Thi Today Episode NEW PROMO 6th June 2026,He is so bad i don&#39;t like him,@salmaazmi8949,2026-06-05,5
SaaS,I6Fo_0ABYOM,Kyunki Saas Bhi Kabhi Bahu Thi Today Episode NEW PROMO 6th June 2026,Baat  profit kamane ki hui thi aise naye  kapde deker koi bhi Dua deta hai ..I think parth win,@shabanashaikh6990-r6f,2026-06-05,16
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),▸▸Exclusive Resource: Evaluate the 6 Models and 11 Sources Available to Fundyour SaaS Business Without Giving up Equity. Get the Funding Options Evaluator™ https://www.saasacademy.com/fundingoptionsevaluator,@danmartell,2023-01-30,17
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),very good video and inspiring. follow you since ever....,@FINAGEDATI,2026-05-25,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),release your forehead bro,@Kulsum-t5d,2026-05-10,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"A perfect 5-minute masterclass, Breaking down SaaS into subscription, remote hosting, and seamless updates makes it so clear why this model revolutionized how we build and use technology today",@JustCuRtZ,2026-04-23,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),How do you get SAAS  certified? All the jobs I want are asking for this,@joelbullock9720,2026-04-19,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Thank you for this,@yanelisakhahlela1045,2026-04-08,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),cool . honoured to learn it from you,@TheWaelitawi,2026-03-25,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Besr ever explaination!,@golrokhmt4404,2026-03-24,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Such a cool version of Dan 0:32,@andrewahall,2026-03-09,1
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),SaaS is a way to KEEP YOU PAYING! 😮😮😮,@jf8461,2026-03-06,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"Great breakdown💯💯. One thing most businesses underestimate about SaaS isn’t the subscription model — it’s the integration complexity.A tool can be scalable and cloud-hosted, but if it doesn’t sync cleanly with your existing systems, the operational cost quietly multiplies.Curious — how do you evaluate integration risk before adopting a new SaaS tool?",@StealthEnomics,2026-02-27,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"wana hear a hard truth?.........saas died in 2025 and got burried in 2026. ur welcome",@neponel,2026-02-23,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Amazing! Thanks a lot!,@madrunning8402,2026-02-14,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),any good business&#39;s that are hiring?,@RhythmRideReimagined,2026-02-12,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),ty,@asiatownsend4538,2026-02-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),You guys are great!,@Lamar-m7k,2026-02-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"You guys are great, keep it up!",@Buster-u8k,2026-02-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"You guys are great, keep it up!",@Lance-w6p,2026-02-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"You guys are great, keep it up!",@Leonida-i6i,2026-02-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Strategi bisnis Perangkat lunak apa,@didis3387,2026-01-05,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Thank you,@philipowoju8783,2025-12-10,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Great breakdown of SaaS marketing cycles,@thelucidhuman,2025-12-09,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Its a great education for me thankyouu,@Piklipss,2025-11-25,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),It&#39;s a good business model,@Saas_AI_Insider,2025-11-17,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),I am digging deep now. I just got rejected from a SaaS job as Sales person. I want to work with B2B while building my own Business pn the side. WORK AND WORKING OUT. I just quit school.School and Kindergarden made me  sick.  ❤,@PernillaSimonssonKhammar,2025-11-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"Hey Dan, this was super helpful! I’ve always found SaaS a bit confusing, but you broke it down really well. I’m actually using Akiflow to manage my time and tasks related to a SaaS project I’m working on, and it’s been a game changer for keeping everything organized. Do you think subscription models will evolve more with remote work becoming the norm? I’m curious how that’ll impact future SaaS offerings!",@ToolMatchup,2025-10-31,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"This video is a fantastic overview of SaaS! I love how you emphasized the scalability and regular updates, which are crucial for staying competitive. As someone who&#39;s been diving into the SaaS space, I&#39;ve been using Akiflow to help organize my projects and prioritize tasks in line with these models. It really streamlines my workflow, especially when managing subscription-based services. I’m curious, do you think there are specific industries where SaaS hasn’t fully realized its potential yet?",@Siddharth-el7pv,2025-10-31,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),it told 5 min but it was 7 min 17 secit doesn&#39;t mean im saying bad things about vedio i really appreciate the clearity he built in mind in this one vedio,@shivagibeje,2025-10-29,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Hello sir What courses can one take to become certified in SaaS?,@NutriGlow00,2025-10-24,3
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Where is the translation?,@Jo_Samy,2025-10-24,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"I&#39;m still confused, is it like a plugin for WordPress? Are you technically WordPress?? I need this broken down like an 8 yr old 😂",@gurlwhowants2dj,2025-10-20,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Thanks! Needed Simple break down for some reason many find it hard to explain things this way,@Gtmsoundz0324,2025-10-03,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Wonderful video— Thanks,@ashb20081,2025-09-07,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),It definitely helped so much. Thank you sir,@NiazMahmudAnik,2025-09-04,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),It simply means you can be a part of a common infrastructure rather than creating your own.Or It&#39;s like getting a taxi service subscription rather than purchasing your own car.,@shailendragour8456,2025-09-02,2
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Great breakdown! SaaS is such a game-changer for entrepreneurs,@TwozoCRM,2025-08-20,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"This did not explain what is SaaS, only explained the general cloud process",@arturom1598,2025-07-31,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),good,@JanSvoboda-u2b,2025-07-30,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"Stay away. Unfortunately it’s become completely disorganized. Coaching program and head of coaching changes almost monthly. People disappearing. You’ll learn more about how NOT to run a SaaS by modeling these folks. Really sad considering how awesome Dan is. Service is brutal. Broken commitments, always “restarting”, “fixing the program”, etc. The ONLY thing they do with perfect consistency it take a couple thousand dollars a month from our bank account. Everything else lacks integrity in delivery. Still locked into that contract… can’t wait for it to end. Hopefully we can save you some trouble if you’re reading this.",@sethpersonal,2025-07-28,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),good,@LadislavHruška-v3c2h,2025-07-23,1
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),concise and on point. thanks!,@ljestrella,2025-07-15,2
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"I totally get why you are discussing SaaS because I think it is vital for business growth. I have been using DoYouMail these past few months linked to Mystrika, and it is been revolutionary. Unlimited emailing from multiple domains means I am never stressed about a cap. Plus, the automatic SPF DKIM configuration is such a time-saver. Honestly, everyone should give it a go!",@ogawashizuka5073,2025-07-11,1
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"I have been diving into SaaS and cold emailing lately, and it is clear that cold email can really open doors. After using Mystrika for months, I have found it to be incredibly user-friendly. The analytics and A/B testing options are savage! Seriously, if you want comprehensive insights while warming up your emails effectively, you should definitely give it a shot.",@yōsukeaoki6979,2025-07-11,1
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"Absolutely loved how you broke down SaaS and the impact of cold email. From my experience, using Filter Bounce in conjunction with Mystrika has been a big plus for accuracy. My bounce rates have dropped significantly, and I can verify emails in real time. For anyone looking to optimize their campaigns, these tools are seriously worth exploring.",@riko1iip5360,2025-07-11,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"Your video really brings out the potential of SaaS tools! For my own cold emailing efforts, I cannot recommend Mystrika enough. The AI writing and personalization features make creating campaigns so seamless. After struggling with delivery issues elsewhere, Mystrika paired with Filter Bounce has given me the confidence to push forward. Seriously, you guys should give them a shot!",@yurimatsuda8272,2025-07-11,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),You wasted my time thanks,@Lightsight.320,2025-07-07,1
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),"I worked at a place that could never really get SAAS right. Incredible. You can&#39;t run any platform you want, you have it break all the time due to poor policy management, and backwards dark ages practices. This is a great explanation for how to be SAAS&#39;y, and not be put in the corner.",@xray111xxx,2025-06-30,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),SaaS is the new water,@normdud,2025-06-23,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),this was simple to understand. Thanks man!,@adrianoholmes635,2025-06-15,0
SaaS,UEHdYNXiIUU,What Is SaaS? (Explained in 5 Minutes),Love your video! But what the heck are we that old? to the point of explaining how CDs and storage devices work,@roscelsanjose,2025-06-11,1
Digital Transformation,w9HaLX2Afl8,What Is Digital Transformation? Explained by Sandeep Desai | FutureForward Podcast,Watch the full episode here: https://tnvs.in/ymc2jwkaAlso Available on-- Apple Music - https://tnvs.in/24j333wp- Spotify - https://tnvs.in/3pn25598,@TechcanvassAcademy,2025-06-14,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Loved the presentation quite simply to understand and clear.,@nimmiphillips7148,2022-09-08,11
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Stopped watching on the first slide where you can&#39;t spell Collaboration.,@segredosdotiosam9989,2026-05-28,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",https://youtu.be/yDBbH9bA_3E?si=bjb4rRZde30GdkLG,@ENERGY_4.0,2026-02-28,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",This business approach saves significant time in practice.,@YourHappiness-v8f4e,2026-01-15,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Thankyou,@gsaryan5715,2025-12-19,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","Perfect ilustration of digital transformation, i suggest using Equalight DTP for real impact on business digital presence",@equalightnetwork2270,2025-10-17,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Comprehensive yet compact explanations with  appropriate examples. Thankyou very much LeanVlog!🤩🤩,@emmanuelkumar2028,2025-09-08,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",It&#39;s really nice information,@KANKIRIHOOrigen,2025-03-27,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","I am investigating about the way to talk about DT without talk about technologies. It is possible! But maybe it is not so amusing, because it is related with Business Direction, Business Strategy, Change Management, Human Resources, Budget, etc. The word &quot;transformation&quot; means a NEW way to do the work, applying &quot;technology&quot; and another topic that worth to be treated separately &quot;Innovation&quot;.",@nelsonlabarca8727,2025-03-24,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Awesome thanks for the video,@mo1979ca,2025-02-24,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","Excellent !!!, they way explained the digital transformation",@dattarampatil,2025-02-22,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",The video is simple and direct. Seeing that digital transformation should be a strategic approach and with a long term perspective is really important as one of my take aways from the video.,@DareJOnadele,2024-12-02,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",so good i love the way you explain and give examples,@ayaazouagh9774,2024-11-28,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",❤❤,@hafizmustapha-o1t,2024-09-18,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","AI revolutionizing processes is thrilling. SmythOS&#39;s no-code platform for multi-agent AI is incredible, making complex workflows more efficient.",@Sandheip,2024-08-12,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Helpful video.  This video is similar but is more for engineers: https://www.youtube.com/watch?v=DlXqLMIm1Yo,@willwalker2520,2024-03-11,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","I&#39;m completely absorbed in this. I had the pleasure of reading something similar, and I was completely absorbed. &quot;The Hidden Empire: Inside the Private Worlds of Elite CEOs&quot; by Adam Skylight",@Bill0102,2024-02-18,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","DT is not Computerization, not sub-optimization of departments, but Optimization of the whole organization, all departments, all work processes.  Business as a whole must have Objectives and Strategies to reach objectives.  IT, business processes, employee skills, finance, .. are just tools to produce manageable plans to implement risky organization strategies to make customers, suppliers and partners happy, raising revenues while cutting internal costs, while the market regulations, customers, suppliers, and partners are also changing.  This is a gamble that CEO and BOD are playing so deep industrial experience and willingness to intelligently choose your strategies are the key factors.   Objectives and Strategies must be periodically reviewed and changed to reflect market reality.Tools like Business Model Canvas and BSC are appropriate.It is so rare that speakers talked about what is not DT.  Thanks for your clearer presentations.",@VietTran-lm5ef,2023-12-26,9
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","Digital Transformation is old wine in new bottles. Most of the key technologies presented in this video have been around for 10-15 years or even longer. And I can’t think of anyone who isn’t already doing most of this …Telling businesses that they should use eCommerce and social media is not exactly a radical paradigm shift in 2023. The only innovative aspect of Digital Transformation is the “Transform or Die” argument, allowing uneducated “Lean”-consultants (who can’t even spell properly - I spotted embarrassing spelling errors in this video) to scare hapless managers into buying their seminars.",@kgskaug,2023-08-04,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Thanks for sharing this information.,@onefederalsolutionmarketing,2023-07-12,0
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","Planning to write my University thesis on Artificial Intelligence. I’m currently in a brain storming phase and this video was very useful, with plenty of content easy explained and following an easy to follow logic.",@ahri7086,2023-06-29,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Great video! But with RankWatch&#39;s insightful digitalization video you can unlock the power of digital transformation. It perfectly compliments this video providing expert&#39;s knowledge and additional insights.,@kumaripriyak,2023-05-11,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Very informative and easy to understand video..  Well done!,@EustaquioSantimano,2023-04-17,3
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",RankWatch&#39;s video provides a unique perspective on the subject digitalization through software and marketing and is well worth watching!,@kumarharshkumar,2023-03-02,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Details of value management in Digital Transformation in 15 mins - https://youtu.be/JySseOJ-T40,@gaurav_ante_magic3577,2023-02-13,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Excellent video. Congrats!,@orlandoribeiro5042,2023-01-14,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",This explanation of digital transformation might as well be 10 years old. Most businesses aren&#39;t moving from paper to tech--they&#39;re moving from good tech (or bad) to great tech.,@howtothecomputerchannel9065,2023-01-09,1
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",this is a very good presentation with example,@shahedali7845,2022-08-01,4
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics","Thank you for this detailed explanation. Hopefully, the viewers who plan to enter the field of digital transformation will find this video helpful. Plus, the examples are well stated to further understand the whole concept of digital transformation.",@fromdigital,2022-07-04,4
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Very nice and logically correct explanation … so simple so beautiful,@Photon-1927,2022-04-23,4
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Thank you very much for the content,@toni-nh4uu,2022-04-13,3
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",good one!!,@LTsDiary,2022-04-13,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Great Movie!,@Kamil.Muller,2022-04-02,2
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Great content,@bartekmisiurek,2022-04-01,3
Digital Transformation,GjdGqf_3oSs,"What Is Digital Transformation - A Brief Introduction With Examples, Process and Statistics",Very clever explanation 👏,@sakthivel-kg2sk,2022-04-01,6
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Please add IT OT integration and MES Platform and Ignition Platform please make a video,@sathishkumar-i5n4c,2026-06-01,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Nice thank,@minhtuanluu170,2026-03-08,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"Thank you, sir. I would appreciate another video about Industry 5.0.",@CAB-qy3le,2025-12-21,2
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,If Rockwell is your main Hardware provider for factory floor what is the best option to get to IIoT,@raeherig1385,2024-05-02,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,the best,@sunitayadav-oe5qp,2024-04-02,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Very clear explanation.  Thanks.,@saravananselvan4086,2023-02-15,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,If I lived in the US I would LOVE to do sales for you.,@skafazzation666,2022-12-02,4
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,The real story of &quot;Industry 4.0:&quot; Suits saw magic so they try to group it up and put a nauseating marketing label on it.,@MisterFusion113,2022-09-19,2
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,I agree with you but sir these instruments are not available in here then how to do it possible that I am sitting in my home and where I am working there how to do my work,@lakhipadagope16,2022-05-11,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Nice thanks!,@kavinyudhitia,2022-03-19,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,I disliked so I could stand apart... Your videos are amazing!!! GFY!!! Thanks.,@MrFirefalconx,2022-02-12,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Wow. Your&#39;re amazing. Opening my mind in manufacturing environment currently I&#39;m working at with &quot;80&#39;s flavour of things&quot;. Thank you.,@iqbalsetiawan7558,2021-12-27,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Thank you for the Great Explanation....,@MaheshKumar-so3vk,2021-11-16,2
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"It&#39;s a clear vision that links for terminologies IT,ICT,IoT,OT.and IIoT... Thanks...",@anandatk5377,2021-10-29,3
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"After a year, this content is still relevant. Great stuff!",@JeffRankinenAmyJoey,2021-10-17,5
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Well explained ! Thank you !,@agstechnicalsupport,2021-09-13,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"Thanks! - and nicely, briefly summarized. Idea for future white boarding:For each column: 1) use a different colour 2) draw a symbol representing that subject/ title",@wowaschneider9181,2021-08-12,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,What would you say about PTC solutions? since those are essentially what Rockwell is promoting,@SincerelyShaida,2021-07-28,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"Good stuff, clarity abounds.",@pevlabs,2021-06-20,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,very clear. Thanks!,@codingtheworld674,2021-06-16,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Excellent video and explanation. Would skip the whacky intro next time though.,@Ekgchannel123,2021-04-14,0
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,"Clear and concise explanation, thanks Walker",@gosaitseseaseole3417,2021-03-12,4
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Digital transformation for banks : Excel,@nicolasj4462,2021-02-25,1
Digital Transformation,O-ALemUcgsU,IIoT vs Digital Transformation vs Industry 4.0,Great content,@vadimkoller6232,2021-02-15,0
